"tender_id";"tenderMain_id";"weight";"hide";"createTime"
"16996886";"16035135";"666";"1";"0000-00-00 00:00:00"
"17014590";"16911770";"666";"1";"0000-00-00 00:00:00"
"17014591";"16911771";"666";"1";"0000-00-00 00:00:00"
"17014644";"16521786";"666";"1";"0000-00-00 00:00:00"
"17014646";"16521789";"666";"1";"0000-00-00 00:00:00"
"17056926";"16991225";"666";"1";"0000-00-00 00:00:00"
"17064422";"17010756";"666";"1";"0000-00-00 00:00:00"
"17066648";"17002851";"666";"1";"0000-00-00 00:00:00"
"17075986";"17073931";"666";"1";"0000-00-00 00:00:00"
"17085534";"16521786";"666";"1";"0000-00-00 00:00:00"
"17085536";"16521789";"666";"1";"0000-00-00 00:00:00"
"17085538";"14689952";"666";"1";"0000-00-00 00:00:00"
"17090203";"14762337";"666";"1";"0000-00-00 00:00:00"
"17090343";"16991225";"666";"1";"0000-00-00 00:00:00"
"17106992";"17073929";"666";"1";"0000-00-00 00:00:00"
"17111018";"17049505";"666";"1";"0000-00-00 00:00:00"
"17111023";"17043919";"666";"1";"0000-00-00 00:00:00"
"17118595";"17049482";"666";"1";"0000-00-00 00:00:00"
"17118605";"17043885";"666";"1";"0000-00-00 00:00:00"
"17121062";"17002851";"666";"1";"0000-00-00 00:00:00"
"17139227";"16991225";"666";"1";"0000-00-00 00:00:00"
"17153292";"16991225";"666";"1";"0000-00-00 00:00:00"
"17169241";"17043919";"666";"1";"0000-00-00 00:00:00"
"17180158";"17049482";"666";"1";"0000-00-00 00:00:00"
"17187956";"17085172";"666";"1";"0000-00-00 00:00:00"
"17191412";"17072598";"666";"1";"0000-00-00 00:00:00"
"17191415";"17049505";"666";"1";"0000-00-00 00:00:00"
"17191417";"17043885";"666";"1";"0000-00-00 00:00:00"
"17196694";"16090943";"666";"1";"0000-00-00 00:00:00"
"17212481";"16991225";"666";"1";"0000-00-00 00:00:00"
"17216149";"17074356";"666";"1";"0000-00-00 00:00:00"
"17234904";"17074356";"666";"1";"0000-00-00 00:00:00"
"17243023";"17074356";"666";"1";"0000-00-00 00:00:00"
"17255163";"17225000";"666";"1";"0000-00-00 00:00:00"
"17256226";"17246967";"666";"1";"0000-00-00 00:00:00"
"17275278";"16130481";"666";"1";"0000-00-00 00:00:00"
"17275281";"16116088";"666";"1";"0000-00-00 00:00:00"
"17275282";"16094096";"666";"1";"0000-00-00 00:00:00"
"17275786";"16090924";"666";"1";"0000-00-00 00:00:00"
"17275790";"16042013";"666";"1";"0000-00-00 00:00:00"
"17275791";"16035135";"666";"1";"0000-00-00 00:00:00"
"17286457";"17067444";"666";"1";"0000-00-00 00:00:00"
"17301183";"17143071";"666";"1";"0000-00-00 00:00:00"
"17301184";"17143078";"666";"1";"0000-00-00 00:00:00"
"17301185";"17143080";"666";"1";"0000-00-00 00:00:00"
"17343214";"17059523";"666";"1";"0000-00-00 00:00:00"
"17346800";"16757318";"666";"1";"0000-00-00 00:00:00"
"17400097";"17246967";"666";"1";"0000-00-00 00:00:00"
"17415321";"17246967";"666";"1";"0000-00-00 00:00:00"
"17430121";"17372045";"666";"1";"0000-00-00 00:00:00"
"17486249";"17143096";"666";"1";"0000-00-00 00:00:00"
"17489664";"17485695";"666";"1";"0000-00-00 00:00:00"
"17499235";"17450357";"666";"1";"0000-00-00 00:00:00"
"17502186";"17482246";"666";"1";"0000-00-00 00:00:00"
"17541720";"17059523";"666";"1";"0000-00-00 00:00:00"
"17543014";"17482246";"666";"1";"0000-00-00 00:00:00"
"17556055";"17485695";"666";"1";"0000-00-00 00:00:00"
"17570099";"17557138";"666";"1";"0000-00-00 00:00:00"
"17573860";"17561860";"666";"1";"0000-00-00 00:00:00"
"17587315";"16800686";"666";"1";"0000-00-00 00:00:00"
"17587329";"16090924";"666";"1";"0000-00-00 00:00:00"
"17591548";"17059523";"666";"1";"0000-00-00 00:00:00"
"17602107";"16130481";"666";"1";"0000-00-00 00:00:00"
"17602110";"16116088";"666";"1";"0000-00-00 00:00:00"
"17602111";"16094096";"666";"1";"0000-00-00 00:00:00"
"17602423";"16042013";"666";"1";"0000-00-00 00:00:00"
"17602424";"16035135";"666";"1";"0000-00-00 00:00:00"
"17615367";"17537689";"666";"1";"0000-00-00 00:00:00"
"17697701";"17653795";"666";"1";"0000-00-00 00:00:00"
"17699706";"17662105";"666";"1";"0000-00-00 00:00:00"
"17712478";"17689710";"666";"1";"0000-00-00 00:00:00"
"17715296";"17686920";"666";"1";"0000-00-00 00:00:00"
"17717474";"17686920";"666";"1";"0000-00-00 00:00:00"
"17717475";"17689710";"666";"1";"0000-00-00 00:00:00"
"17717485";"17677324";"666";"1";"0000-00-00 00:00:00"
"17717498";"17677860";"666";"1";"0000-00-00 00:00:00"
"17717499";"17677862";"666";"1";"0000-00-00 00:00:00"
"17772616";"17757533";"666";"1";"0000-00-00 00:00:00"
"17772621";"17753815";"666";"1";"0000-00-00 00:00:00"
"17815707";"17792237";"666";"1";"0000-00-00 00:00:00"
"17828296";"17792473";"666";"1";"0000-00-00 00:00:00"
"17892889";"17876680";"666";"1";"0000-00-00 00:00:00"
"17955010";"17919475";"666";"1";"0000-00-00 00:00:00"
"17955463";"17929033";"666";"1";"0000-00-00 00:00:00"
"17955464";"17929034";"666";"1";"0000-00-00 00:00:00"
"17973785";"17936243";"666";"1";"0000-00-00 00:00:00"
"18465594";"18404131";"666";"1";"0000-00-00 00:00:00"
"18569449";"18512148";"666";"1";"0000-00-00 00:00:00"
"18764741";"18759835";"666";"1";"0000-00-00 00:00:00"
"18774481";"18372988";"666";"1";"0000-00-00 00:00:00"
"18776405";"18105176";"666";"1";"0000-00-00 00:00:00"
"18839967";"18748981";"666";"1";"0000-00-00 00:00:00"
"18842759";"18420153";"666";"1";"0000-00-00 00:00:00"
"18873957";"18844179";"666";"1";"0000-00-00 00:00:00"
"18897481";"18068509";"666";"1";"0000-00-00 00:00:00"
"18988874";"18015818";"666";"1";"0000-00-00 00:00:00"
"19057441";"18015818";"666";"1";"0000-00-00 00:00:00"
"19091052";"18518825";"666";"1";"0000-00-00 00:00:00"
"19091053";"18512148";"666";"1";"0000-00-00 00:00:00"
"19193154";"18971361";"666";"1";"0000-00-00 00:00:00"
"19317276";"18434952";"666";"1";"0000-00-00 00:00:00"
"19317553";"18161067";"666";"1";"0000-00-00 00:00:00"
"20133290";"20102746";"666";"1";"0000-00-00 00:00:00"
"20327825";"20061887";"666";"1";"0000-00-00 00:00:00"
"20327826";"20152830";"666";"1";"0000-00-00 00:00:00"
"20354338";"20292538";"666";"1";"0000-00-00 00:00:00"
"20389686";"19289252";"666";"1";"0000-00-00 00:00:00"
"20389694";"20277209";"666";"1";"0000-00-00 00:00:00"
"20447327";"20277209";"666";"1";"0000-00-00 00:00:00"
"20477972";"20364353";"666";"1";"0000-00-00 00:00:00"
"20501335";"20371122";"666";"1";"0000-00-00 00:00:00"
"20640397";"22051086";"666";"1";"0000-00-00 00:00:00"
"20672028";"20515984";"666";"1";"0000-00-00 00:00:00"
"20747790";"20723784";"666";"1";"0000-00-00 00:00:00"
"20829641";"20825725";"666";"1";"0000-00-00 00:00:00"
"20853042";"20652408";"666";"1";"0000-00-00 00:00:00"
"20929930";"20918390";"666";"1";"0000-00-00 00:00:00"
"20931920";"22051086";"666";"1";"0000-00-00 00:00:00"
"20967703";"20918390";"666";"1";"0000-00-00 00:00:00"
"20978494";"22051086";"666";"1";"0000-00-00 00:00:00"
"21045665";"20985798";"666";"1";"0000-00-00 00:00:00"
"21045684";"20998885";"666";"1";"0000-00-00 00:00:00"
"21052501";"22051086";"666";"1";"0000-00-00 00:00:00"
"21190720";"21040999";"666";"1";"0000-00-00 00:00:00"
"21260526";"21040999";"666";"1";"0000-00-00 00:00:00"
"21303129";"21245949";"666";"1";"0000-00-00 00:00:00"
"21355411";"21073972";"666";"1";"0000-00-00 00:00:00"
"21366838";"21347315";"666";"1";"0000-00-00 00:00:00"
"21387152";"21345933";"666";"1";"0000-00-00 00:00:00"
"21444104";"21147215";"666";"1";"0000-00-00 00:00:00"
"21474712";"23003141";"666";"1";"0000-00-00 00:00:00"
"21474714";"23003139";"666";"1";"0000-00-00 00:00:00"
"21474715";"23003144";"666";"1";"0000-00-00 00:00:00"
"21475335";"23003142";"666";"1";"0000-00-00 00:00:00"
"21475337";"23003145";"666";"1";"0000-00-00 00:00:00"
"21475342";"23003140";"666";"1";"0000-00-00 00:00:00"
"21475346";"23003146";"666";"1";"0000-00-00 00:00:00"
"21499765";"23003150";"666";"1";"0000-00-00 00:00:00"
"21507104";"21504433";"666";"1";"0000-00-00 00:00:00"
"21509678";"21504433";"666";"1";"0000-00-00 00:00:00"
"21525201";"21427141";"666";"1";"0000-00-00 00:00:00"
"21525954";"21147215";"666";"1";"0000-00-00 00:00:00"
"21526679";"21515505";"666";"1";"0000-00-00 00:00:00"
"21578476";"21364945";"666";"1";"0000-00-00 00:00:00"
"21583085";"21359113";"666";"1";"0000-00-00 00:00:00"
"21705368";"22402320";"999";"1";"0000-00-00 00:00:00"
"21724657";"21636570";"666";"1";"0000-00-00 00:00:00"
"21749810";"22890791";"666";"1";"0000-00-00 00:00:00"
"21763631";"21373952";"666";"1";"0000-00-00 00:00:00"
"21774848";"22192978";"666";"1";"0000-00-00 00:00:00"
"21788626";"21788518";"666";"1";"0000-00-00 00:00:00"
"21788628";"21783832";"666";"1";"0000-00-00 00:00:00"
"21788721";"21783467";"666";"1";"0000-00-00 00:00:00"
"21831860";"21768321";"666";"1";"0000-00-00 00:00:00"
"21835682";"21805158";"666";"1";"0000-00-00 00:00:00"
"21841415";"21788518";"666";"1";"0000-00-00 00:00:00"
"21843744";"22658990";"999";"1";"0000-00-00 00:00:00"
"21844478";"21747775";"666";"1";"0000-00-00 00:00:00"
"21850959";"22208001";"666";"1";"0000-00-00 00:00:00"
"21916832";"22192978";"666";"1";"0000-00-00 00:00:00"
"21916835";"22658990";"666";"1";"0000-00-00 00:00:00"
"21949349";"21147215";"666";"1";"0000-00-00 00:00:00"
"21949352";"22051086";"666";"1";"0000-00-00 00:00:00"
"21984214";"22658990";"666";"1";"0000-00-00 00:00:00"
"22026902";"22051086";"666";"1";"0000-00-00 00:00:00"
"22051857";"22208001";"666";"1";"0000-00-00 00:00:00"
"22073899";"22658990";"999";"1";"0000-00-00 00:00:00"
"22076028";"22158191";"666";"1";"0000-00-00 00:00:00"
"22114029";"22208001";"666";"1";"0000-00-00 00:00:00"
"22127185";"22285954";"666";"1";"0000-00-00 00:00:00"
"22192977";"22658990";"999";"1";"0000-00-00 00:00:00"
"22227466";"22246616";"666";"1";"0000-00-00 00:00:00"
"22246503";"22658990";"999";"1";"0000-00-00 00:00:00"
"22250200";"22256919";"666";"1";"0000-00-00 00:00:00"
"22258853";"22496256";"999";"1";"0000-00-00 00:00:00"
"22446459";"22456137";"999";"1";"0000-00-00 00:00:00"
"22446477";"22478242";"999";"1";"0000-00-00 00:00:00"
"22450007";"22456137";"999";"1";"0000-00-00 00:00:00"
"22450066";"22456240";"999";"1";"0000-00-00 00:00:00"
"22497031";"22658990";"999";"1";"0000-00-00 00:00:00"
"22560384";"22949618";"666";"1";"0000-00-00 00:00:00"
"22624004";"22658990";"666";"1";"0000-00-00 00:00:00"
"22645100";"22661182";"666";"1";"0000-00-00 00:00:00"
"22645125";"22661178";"666";"1";"0000-00-00 00:00:00"
"22741357";"22808458";"666";"1";"0000-00-00 00:00:00"
"22846627";"22871941";"666";"1";"0000-00-00 00:00:00"
"22909555";"22960886";"666";"1";"0000-00-00 00:00:00"
"23049510";"23089797";"666";"1";"0000-00-00 00:00:00"
"23078859";"23091527";"666";"1";"0000-00-00 00:00:00"
"23081924";"23109866";"666";"1";"0000-00-00 00:00:00"
"28143624";"28140842";"888";"1";"0000-00-00 00:00:00"
"28143636";"28143552";"888";"1";"0000-00-00 00:00:00"
"28143683";"28139490";"777";"1";"0000-00-00 00:00:00"
"28145803";"28120764";"777";"1";"0000-00-00 00:00:00"
"28145943";"28121016";"777";"1";"0000-00-00 00:00:00"
"28146419";"28119534";"777";"1";"0000-00-00 00:00:00"
"28146763";"28111888";"888";"1";"0000-00-00 00:00:00"
"28147376";"28093675";"888";"1";"0000-00-00 00:00:00"
"28147460";"28095430";"777";"1";"0000-00-00 00:00:00"
"28147558";"28090851";"888";"1";"0000-00-00 00:00:00"
"28148253";"28078815";"888";"1";"0000-00-00 00:00:00"
"28148385";"28074335";"888";"1";"0000-00-00 00:00:00"
"28148400";"28070454";"888";"1";"0000-00-00 00:00:00"
"28148523";"28069119";"888";"1";"0000-00-00 00:00:00"
"28148615";"28060563";"777";"1";"0000-00-00 00:00:00"
"28148624";"28060430";"777";"1";"0000-00-00 00:00:00"
"28148737";"28055510";"777";"1";"0000-00-00 00:00:00"
"28148826";"28045989";"888";"1";"0000-00-00 00:00:00"
"28149043";"28048822";"777";"1";"0000-00-00 00:00:00"
"28149047";"28045919";"888";"1";"0000-00-00 00:00:00"
"28157050";"28155993";"888";"1";"0000-00-00 00:00:00"
"28157318";"28155323";"888";"1";"0000-00-00 00:00:00"
"28158686";"28159538";"777";"1";"0000-00-00 00:00:00"
"28162010";"28163803";"777";"1";"0000-00-00 00:00:00"
"28165034";"28165355";"888";"1";"0000-00-00 00:00:00"
"28165724";"28165396";"888";"1";"0000-00-00 00:00:00"
"28167649";"28167910";"888";"1";"0000-00-00 00:00:00"
"28187515";"28188805";"888";"1";"0000-00-00 00:00:00"
"28192815";"28191894";"888";"1";"0000-00-00 00:00:00"
"28202335";"28204115";"888";"1";"0000-00-00 00:00:00"
"28202342";"28204122";"888";"1";"0000-00-00 00:00:00"
"28207473";"28203098";"777";"1";"0000-00-00 00:00:00"
"28296077";"28285304";"888";"1";"0000-00-00 00:00:00"
"28296122";"28285052";"888";"1";"0000-00-00 00:00:00"
"28303982";"28302665";"777";"1";"0000-00-00 00:00:00"
"28304252";"28280900";"777";"1";"0000-00-00 00:00:00"
"28311139";"28309361";"888";"1";"0000-00-00 00:00:00"
"28311780";"28304964";"777";"1";"0000-00-00 00:00:00"
"28312099";"28266646";"777";"1";"0000-00-00 00:00:00"
"28312117";"28266830";"777";"1";"0000-00-00 00:00:00"
"28312127";"28266862";"777";"1";"0000-00-00 00:00:00"
"28312313";"28253201";"777";"1";"0000-00-00 00:00:00"
"28312506";"28244367";"777";"1";"0000-00-00 00:00:00"
"28316943";"28318082";"888";"1";"0000-00-00 00:00:00"
"28319859";"28329953";"777";"1";"0000-00-00 00:00:00"
"28322158";"28329606";"888";"1";"0000-00-00 00:00:00"
"28324388";"28333464";"777";"1";"0000-00-00 00:00:00"
"28325200";"28324895";"888";"1";"0000-00-00 00:00:00"
"28354051";"28346517";"777";"1";"0000-00-00 00:00:00"
"28356842";"28356862";"888";"1";"0000-00-00 00:00:00"
"28393588";"28390516";"777";"1";"0000-00-00 00:00:00"
"28395304";"28401749";"777";"1";"0000-00-00 00:00:00"
"28400004";"28379529";"777";"1";"0000-00-00 00:00:00"
"28400656";"28376753";"777";"1";"0000-00-00 00:00:00"
"28404064";"28363475";"777";"1";"0000-00-00 00:00:00"
"28404695";"28360121";"777";"1";"0000-00-00 00:00:00"
"28406051";"28404988";"777";"1";"0000-00-00 00:00:00"
"28406469";"28406309";"777";"1";"0000-00-00 00:00:00"
"28411919";"28412469";"777";"1";"0000-00-00 00:00:00"
"28423315";"28430828";"777";"1";"0000-00-00 00:00:00"
"28426332";"28425657";"777";"1";"0000-00-00 00:00:00"
"28429906";"28434525";"777";"1";"0000-00-00 00:00:00"
"28453885";"28455367";"777";"1";"0000-00-00 00:00:00"
"28455925";"28469168";"777";"1";"0000-00-00 00:00:00"
"28464016";"28464635";"777";"1";"0000-00-00 00:00:00"
"28475770";"28427866";"777";"1";"0000-00-00 00:00:00"
"28498087";"28497586";"777";"1";"0000-00-00 00:00:00"
"28504973";"28507612";"777";"1";"0000-00-00 00:00:00"
"28510239";"28515168";"777";"1";"0000-00-00 00:00:00"
"28510289";"28508734";"777";"1";"0000-00-00 00:00:00"
"28514600";"28511228";"777";"1";"0000-00-00 00:00:00"
"28515798";"28516458";"777";"1";"0000-00-00 00:00:00"
"28530201";"28536951";"777";"1";"0000-00-00 00:00:00"
"28548358";"28549512";"777";"1";"0000-00-00 00:00:00"
"28548611";"28549492";"777";"1";"0000-00-00 00:00:00"
"28548613";"28534585";"777";"1";"0000-00-00 00:00:00"
"28558120";"28554494";"777";"1";"0000-00-00 00:00:00"
"28566654";"28568249";"777";"1";"0000-00-00 00:00:00"
"28567096";"28568681";"777";"1";"0000-00-00 00:00:00"
"28582054";"28581979";"777";"1";"0000-00-00 00:00:00"
"28610578";"28613927";"777";"1";"0000-00-00 00:00:00"
"28646799";"28645643";"777";"1";"0000-00-00 00:00:00"
"28682823";"28683490";"777";"1";"0000-00-00 00:00:00"
"28689076";"28689683";"777";"1";"0000-00-00 00:00:00"
"28689089";"28689783";"777";"1";"0000-00-00 00:00:00"
"28704372";"28703012";"777";"1";"0000-00-00 00:00:00"
"28707586";"28706061";"777";"1";"0000-00-00 00:00:00"
"28716342";"28719471";"777";"1";"0000-00-00 00:00:00"
"28726621";"28726342";"777";"1";"0000-00-00 00:00:00"
"28726652";"28725747";"777";"1";"0000-00-00 00:00:00"
"28748344";"28751842";"777";"1";"0000-00-00 00:00:00"
"28758482";"28734467";"777";"1";"0000-00-00 00:00:00"
"28768036";"28768860";"777";"1";"0000-00-00 00:00:00"
"28769835";"28770488";"777";"1";"0000-00-00 00:00:00"
"28779860";"28779528";"777";"1";"0000-00-00 00:00:00"
"28791692";"28789492";"777";"1";"0000-00-00 00:00:00"
"28805135";"28806682";"777";"1";"0000-00-00 00:00:00"
"28812082";"28812702";"777";"1";"0000-00-00 00:00:00"
"28815964";"28824850";"777";"1";"0000-00-00 00:00:00"
"28817155";"28818752";"777";"1";"0000-00-00 00:00:00"
"28824374";"28826726";"777";"1";"0000-00-00 00:00:00"
"28832023";"28829801";"777";"1";"0000-00-00 00:00:00"
"28845461";"28846235";"777";"1";"0000-00-00 00:00:00"
"28845534";"28846666";"777";"1";"0000-00-00 00:00:00"
"28850460";"28853431";"777";"1";"0000-00-00 00:00:00"
"28853289";"28851800";"777";"1";"0000-00-00 00:00:00"
"28856001";"28860633";"777";"1";"0000-00-00 00:00:00"
"28861147";"28872303";"777";"1";"0000-00-00 00:00:00"
"28861285";"28865251";"777";"1";"0000-00-00 00:00:00"
"28865445";"28866597";"777";"1";"0000-00-00 00:00:00"
"28865515";"28867363";"777";"1";"0000-00-00 00:00:00"
"28865579";"28872218";"777";"1";"0000-00-00 00:00:00"
"28879491";"28879825";"777";"1";"0000-00-00 00:00:00"
"28896461";"28903926";"777";"1";"0000-00-00 00:00:00"
"28897377";"28904203";"777";"1";"0000-00-00 00:00:00"
"28897592";"28904300";"777";"1";"0000-00-00 00:00:00"
"28898227";"28908622";"777";"1";"0000-00-00 00:00:00"
"28902090";"28908342";"777";"1";"0000-00-00 00:00:00"
"28902169";"28903831";"777";"1";"0000-00-00 00:00:00"
"28902351";"28900361";"777";"1";"0000-00-00 00:00:00"
"28904939";"28907993";"777";"1";"0000-00-00 00:00:00"
"28928624";"28943540";"777";"1";"0000-00-00 00:00:00"
"28976712";"28972454";"777";"1";"0000-00-00 00:00:00"
"28977269";"28974504";"777";"1";"0000-00-00 00:00:00"
"28977898";"28972627";"777";"1";"0000-00-00 00:00:00"
"28979105";"28979526";"777";"1";"0000-00-00 00:00:00"
"28985572";"28985323";"777";"1";"0000-00-00 00:00:00"
"28988858";"28988750";"777";"1";"0000-00-00 00:00:00"
"28994295";"29000565";"777";"1";"0000-00-00 00:00:00"
"29006218";"29007176";"777";"1";"0000-00-00 00:00:00"
"29025934";"29023282";"777";"1";"0000-00-00 00:00:00"
"29026014";"29023289";"777";"1";"0000-00-00 00:00:00"
"29055864";"29059040";"777";"1";"0000-00-00 00:00:00"
"29059317";"29058813";"777";"1";"0000-00-00 00:00:00"
"29070726";"29072317";"777";"1";"0000-00-00 00:00:00"
"29070843";"29069734";"777";"1";"0000-00-00 00:00:00"
"29072456";"29071698";"777";"1";"0000-00-00 00:00:00"
"29072469";"29071726";"777";"1";"0000-00-00 00:00:00"
"29078051";"29078461";"777";"1";"0000-00-00 00:00:00"
"29102916";"29107110";"777";"1";"0000-00-00 00:00:00"
"29104569";"29109892";"777";"1";"0000-00-00 00:00:00"
"29110507";"29111743";"777";"1";"0000-00-00 00:00:00"
"29133728";"29136540";"777";"1";"0000-00-00 00:00:00"
"29133868";"29134636";"777";"1";"0000-00-00 00:00:00"
"29134035";"29133355";"777";"1";"0000-00-00 00:00:00"
"29138331";"29147174";"777";"1";"0000-00-00 00:00:00"
"29151192";"29152068";"777";"1";"0000-00-00 00:00:00"
"29159742";"29161827";"777";"1";"0000-00-00 00:00:00"
"29172968";"29173018";"777";"1";"0000-00-00 00:00:00"
"29179614";"29180539";"777";"1";"0000-00-00 00:00:00"
"29190281";"29187631";"777";"1";"0000-00-00 00:00:00"
"29191266";"29191390";"777";"1";"0000-00-00 00:00:00"
"29195054";"29196638";"777";"1";"0000-00-00 00:00:00"
"29219026";"29219216";"777";"1";"0000-00-00 00:00:00"
"29224330";"29223514";"777";"1";"0000-00-00 00:00:00"
"29252330";"29254359";"777";"1";"0000-00-00 00:00:00"
"29252354";"29254447";"777";"1";"0000-00-00 00:00:00"
"29252523";"29250444";"777";"1";"0000-00-00 00:00:00"
"29252579";"29254643";"777";"1";"0000-00-00 00:00:00"
"29256711";"29255920";"777";"1";"0000-00-00 00:00:00"
"29259002";"29258078";"777";"1";"0000-00-00 00:00:00"
"29279914";"29280191";"777";"1";"0000-00-00 00:00:00"
"29286811";"29285846";"777";"1";"0000-00-00 00:00:00"
"29294312";"29295873";"777";"1";"0000-00-00 00:00:00"
"29297516";"29297392";"777";"1";"0000-00-00 00:00:00"
"29300500";"29301131";"777";"1";"0000-00-00 00:00:00"
"29300528";"29301222";"777";"1";"0000-00-00 00:00:00"
"29302221";"29303019";"777";"1";"0000-00-00 00:00:00"
"29307227";"29307625";"777";"1";"0000-00-00 00:00:00"
"29325884";"29327230";"777";"1";"0000-00-00 00:00:00"
"29325889";"29330386";"777";"1";"0000-00-00 00:00:00"
"29326042";"29326720";"777";"1";"0000-00-00 00:00:00"
"29326236";"29325345";"777";"1";"0000-00-00 00:00:00"
"29353532";"29353582";"777";"1";"0000-00-00 00:00:00"
"29353535";"29353479";"777";"1";"0000-00-00 00:00:00"
"29353875";"29353819";"777";"1";"0000-00-00 00:00:00"
"29353880";"29353630";"777";"1";"0000-00-00 00:00:00"
"29354470";"29354572";"777";"1";"0000-00-00 00:00:00"
"29354473";"29354340";"777";"1";"0000-00-00 00:00:00"
"29369091";"29367105";"777";"1";"0000-00-00 00:00:00"
"29371918";"29372090";"777";"1";"0000-00-00 00:00:00"
"29379086";"29382327";"777";"1";"0000-00-00 00:00:00"
"29383069";"29386995";"777";"1";"0000-00-00 00:00:00"
"29383203";"29386834";"777";"1";"0000-00-00 00:00:00"
"29383704";"29381589";"777";"1";"0000-00-00 00:00:00"
"29383756";"29383497";"777";"1";"0000-00-00 00:00:00"
"29385590";"29386160";"777";"1";"0000-00-00 00:00:00"
"29394688";"29394800";"777";"1";"0000-00-00 00:00:00"
"29396581";"29397340";"777";"1";"0000-00-00 00:00:00"
"29398264";"29399787";"777";"1";"0000-00-00 00:00:00"
"29398270";"29399788";"777";"1";"0000-00-00 00:00:00"
"29398301";"29397889";"777";"1";"0000-00-00 00:00:00"
"29398317";"29397893";"777";"1";"0000-00-00 00:00:00"
"29398323";"29397315";"777";"1";"0000-00-00 00:00:00"
"29400735";"29399778";"777";"1";"0000-00-00 00:00:00"
"29413619";"29411730";"888";"1";"0000-00-00 00:00:00"
"29421010";"29420072";"777";"1";"0000-00-00 00:00:00"
"29443018";"29448537";"777";"1";"0000-00-00 00:00:00"
"29443120";"29444359";"777";"1";"0000-00-00 00:00:00"
"29459517";"29458249";"777";"1";"0000-00-00 00:00:00"
"29459601";"29459277";"777";"1";"0000-00-00 00:00:00"
"29478371";"29478718";"777";"1";"0000-00-00 00:00:00"
"29492888";"29494517";"777";"1";"0000-00-00 00:00:00"
"29497245";"29497457";"777";"1";"0000-00-00 00:00:00"
"29511143";"29510458";"777";"1";"0000-00-00 00:00:00"
"29530105";"29525278";"777";"1";"0000-00-00 00:00:00"
"29580367";"29580383";"777";"1";"0000-00-00 00:00:00"
"29591690";"29590247";"777";"1";"0000-00-00 00:00:00"
"29591720";"29587786";"777";"1";"0000-00-00 00:00:00"
"29602396";"29600878";"777";"1";"0000-00-00 00:00:00"
"29624514";"29622739";"777";"1";"0000-00-00 00:00:00"
"29653799";"29654978";"777";"1";"0000-00-00 00:00:00"
"29656158";"29661484";"777";"1";"0000-00-00 00:00:00"
"29693466";"29694076";"777";"1";"0000-00-00 00:00:00"
"29708634";"29707640";"777";"1";"0000-00-00 00:00:00"
"29710086";"29711370";"777";"1";"0000-00-00 00:00:00"
"29724146";"29724958";"777";"1";"0000-00-00 00:00:00"
"29757390";"29757816";"777";"1";"0000-00-00 00:00:00"
"29783605";"29784732";"777";"1";"0000-00-00 00:00:00"
"29788222";"29787285";"777";"1";"0000-00-00 00:00:00"
"29818550";"29822264";"777";"1";"0000-00-00 00:00:00"
"29855059";"29859021";"777";"1";"0000-00-00 00:00:00"
"29855063";"29859091";"777";"1";"0000-00-00 00:00:00"
"29859577";"29862226";"777";"1";"0000-00-00 00:00:00"
"29875324";"29887046";"777";"1";"0000-00-00 00:00:00"
"29875327";"29874161";"777";"1";"0000-00-00 00:00:00"
"29875472";"29887015";"777";"1";"0000-00-00 00:00:00"
"29901380";"29903730";"777";"1";"0000-00-00 00:00:00"
"29910124";"29912683";"777";"1";"0000-00-00 00:00:00"
"29938526";"29938352";"777";"1";"0000-00-00 00:00:00"
"29953774";"29957637";"777";"1";"0000-00-00 00:00:00"
"29960170";"29962374";"777";"1";"0000-00-00 00:00:00"
"29970343";"29971694";"777";"1";"0000-00-00 00:00:00"
"29973588";"29976765";"777";"1";"0000-00-00 00:00:00"
"29977171";"29976176";"888";"1";"0000-00-00 00:00:00"
"29979053";"29980708";"777";"1";"0000-00-00 00:00:00"
"29979775";"29980732";"777";"1";"0000-00-00 00:00:00"
"29979782";"29980739";"777";"1";"0000-00-00 00:00:00"
"29998875";"30029993";"777";"1";"0000-00-00 00:00:00"
"29999352";"30000444";"777";"1";"0000-00-00 00:00:00"
"30001396";"30002525";"777";"1";"0000-00-00 00:00:00"
"30001672";"30001636";"777";"1";"0000-00-00 00:00:00"
"30005428";"30006697";"777";"1";"0000-00-00 00:00:00"
"30015806";"30017114";"777";"1";"0000-00-00 00:00:00"
"30015923";"30017757";"777";"1";"0000-00-00 00:00:00"
"30016037";"30013967";"777";"1";"0000-00-00 00:00:00"
"30033775";"30034242";"777";"1";"0000-00-00 00:00:00"
"30044444";"30043592";"777";"1";"0000-00-00 00:00:00"
"30051649";"30051759";"777";"1";"0000-00-00 00:00:00"
"30051711";"30051042";"777";"1";"0000-00-00 00:00:00"
"30052655";"30052777";"777";"1";"0000-00-00 00:00:00"
"30053131";"30053056";"777";"1";"0000-00-00 00:00:00"
"30155366";"30159219";"777";"1";"0000-00-00 00:00:00"
"30158129";"30158999";"777";"1";"0000-00-00 00:00:00"
"30173375";"30177758";"777";"1";"0000-00-00 00:00:00"
"30183735";"30182432";"777";"1";"0000-00-00 00:00:00"
"30206002";"30211382";"777";"1";"0000-00-00 00:00:00"
"30232190";"30245881";"777";"1";"0000-00-00 00:00:00"
"30233980";"30242890";"777";"1";"0000-00-00 00:00:00"
"30263317";"30266225";"777";"1";"0000-00-00 00:00:00"
